ERROR 2026-04-12 13:12:55,959 log 19684 30644 "GET /api/listings/trending/ HTTP/1.1" 500 176335
INFO 2026-04-12 13:12:59,513 middleware 19684 29960 GET /api/listings/popular/ 500 - 3.550s
ERROR 2026-04-12 13:12:59,514 log 19684 29960 "GET /api/listings/popular/ HTTP/1.1" 500 177355
INFO 2026-04-12 13:13:02,098 middleware 19684 29820 GET /api/areas/popular/ 500 - 2.582s
ERROR 2026-04-12 13:13:02,098 log 19684 29820 "GET /api/areas/popular/ HTTP/1.1" 500 158807
INFO 2026-04-12 13:13:02,101 middleware 19684 29976 GET /api/mongolia/cities/ 200 - 0.000s
INFO 2026-04-12 13:13:02,102 log 19684 29976 "GET /api/mongolia/cities/ HTTP/1.1" 200 1830
INFO 2026-04-12 13:23:00,982 middleware 19684 26424 GET /api/listings/ 500 - 2.152s
ERROR 2026-04-12 13:23:00,983 log 19684 26424 "GET /api/listings/ HTTP/1.1" 500 162927
INFO 2026-04-12 13:23:04,644 middleware 19684 27884 GET /api/categories/ 500 - 3.657s
ERROR 2026-04-12 13:23:04,645 log 19684 27884 "GET /api/categories/ HTTP/1.1" 500 170713
INFO 2026-04-12 13:23:08,219 middleware 19684 30224 GET /api/regions/ 500 - 3.572s
ERROR 2026-04-12 13:23:08,220 log 19684 30224 "GET /api/regions/ HTTP/1.1" 500 169803
INFO 2026-04-12 13:31:55,160 autoreload 19684 29388 C:\Users\Newtech\Documents\GitHub\rentally-Project\rentally_backend\api\urls.py changed, reloading.
INFO 2026-04-12 13:31:56,081 autoreload 28944 24820 Watching for file changes with StatReloader
INFO 2026-04-12 13:36:57,320 middleware 28944 23916 GET /api/listings/ 500 - 2.150s
ERROR 2026-04-12 13:36:57,321 log 28944 23916 "GET /api/listings/ HTTP/1.1" 500 162927
INFO 2026-04-12 13:37:01,155 middleware 28944 26016 GET /api/categories/ 500 - 3.831s
ERROR 2026-04-12 13:37:01,155 log 28944 26016 "GET /api/categories/ HTTP/1.1" 500 170713
INFO 2026-04-12 13:37:04,750 middleware 28944 24320 GET /api/regions/ 500 - 3.592s
ERROR 2026-04-12 13:37:04,751 log 28944 24320 "GET /api/regions/ HTTP/1.1" 500 169803
INFO 2026-04-12 13:38:27,912 middleware 28944 29820 GET /api/listings/ 200 - 2.398s
INFO 2026-04-12 13:38:27,913 log 28944 29820 "GET /api/listings/ HTTP/1.1" 200 677
INFO 2026-04-12 13:38:29,777 middleware 28944 5192 GET /api/categories/ 200 - 1.860s
INFO 2026-04-12 13:38:29,777 log 28944 5192 "GET /api/categories/ HTTP/1.1" 200 89
INFO 2026-04-12 13:38:33,011 middleware 28944 30488 GET /api/regions/ 200 - 3.232s
INFO 2026-04-12 13:38:33,012 log 28944 30488 "GET /api/regions/ HTTP/1.1" 200 702
INFO 2026-04-12 13:38:56,527 middleware 28944 20972 GET /api/auth/register/ 405 - 0.001s
WARNING 2026-04-12 13:38:56,528 log 28944 20972 "GET /api/auth/register/ HTTP/1.1" 405 58
INFO 2026-04-12 13:38:56,694 middleware 28944 20972 GET /api/auth/register/ 405 - 0.000s
WARNING 2026-04-12 13:38:56,694 log 28944 20972 "GET /api/auth/register/ HTTP/1.1" 405 58
INFO 2026-04-12 13:38:56,844 middleware 28944 20972 GET /api/auth/register/ 405 - 0.000s
WARNING 2026-04-12 13:38:56,844 log 28944 20972 "GET /api/auth/register/ HTTP/1.1" 405 58
INFO 2026-04-12 13:39:33,726 middleware 28944 2548 GET /api/listings/ 200 - 2.376s
INFO 2026-04-12 13:39:33,726 log 28944 2548 "GET /api/listings/ HTTP/1.1" 200 677
INFO 2026-04-12 13:39:35,449 middleware 28944 30684 GET /api/listings/trending/ 200 - 1.719s
INFO 2026-04-12 13:39:35,450 log 28944 30684 "GET /api/listings/trending/ HTTP/1.1" 200 2
INFO 2026-04-12 13:39:37,838 middleware 28944 10452 GET /api/listings/popular/ 200 - 2.386s
INFO 2026-04-12 13:39:37,839 log 28944 10452 "GET /api/listings/popular/ HTTP/1.1" 200 615
INFO 2026-04-12 13:39:37,841 middleware 28944 30000 GET /api/bookings/ 401 - 0.000s
WARNING 2026-04-12 13:39:37,841 log 28944 30000 "GET /api/bookings/ HTTP/1.1" 401 76
INFO 2026-04-12 13:39:37,843 middleware 28944 19568 GET /api/reviews/ 400 - 0.000s
WARNING 2026-04-12 13:39:37,844 log 28944 19568 "GET /api/reviews/ HTTP/1.1" 400 65
INFO 2026-04-12 13:39:37,846 middleware 28944 27116 GET /api/favorites/ 401 - 0.000s
WARNING 2026-04-12 13:39:37,847 log 28944 27116 "GET /api/favorites/ HTTP/1.1" 401 76
INFO 2026-04-12 13:39:37,849 middleware 28944 22616 GET /api/messages/ 401 - 0.000s
WARNING 2026-04-12 13:39:37,849 log 28944 22616 "GET /api/messages/ HTTP/1.1" 401 76
INFO 2026-04-12 13:39:39,798 middleware 28944 20804 GET /api/categories/ 200 - 1.947s
INFO 2026-04-12 13:39:39,799 log 28944 20804 "GET /api/categories/ HTTP/1.1" 200 89
INFO 2026-04-12 13:39:42,987 middleware 28944 26832 GET /api/regions/ 200 - 3.187s
INFO 2026-04-12 13:39:42,988 log 28944 26832 "GET /api/regions/ HTTP/1.1" 200 702
INFO 2026-04-12 13:39:44,694 middleware 28944 27560 GET /api/areas/popular/ 200 - 1.703s
INFO 2026-04-12 13:39:44,694 log 28944 27560 "GET /api/areas/popular/ HTTP/1.1" 200 79
INFO 2026-04-12 13:39:48,313 middleware 28944 28056 GET /api/brokers/ 500 - 3.617s
ERROR 2026-04-12 13:39:48,314 log 28944 28056 "GET /api/brokers/ HTTP/1.1" 500 177610
INFO 2026-04-12 13:39:48,316 middleware 28944 24120 GET /api/payments/ 401 - 0.000s
WARNING 2026-04-12 13:39:48,317 log 28944 24120 "GET /api/payments/ HTTP/1.1" 401 76
INFO 2026-04-12 13:39:48,319 middleware 28944 30072 GET /api/mongolia/cities/ 200 - 0.000s
INFO 2026-04-12 13:39:48,319 log 28944 30072 "GET /api/mongolia/cities/ HTTP/1.1" 200 1830
INFO 2026-04-12 13:39:48,322 middleware 28944 25812 GET /api/mongolia/utility-estimate/ 200 - 0.000s
INFO 2026-04-12 13:39:48,322 log 28944 25812 "GET /api/mongolia/utility-estimate/ HTTP/1.1" 200 198
INFO 2026-04-12 13:39:48,325 middleware 28944 25896 GET /api/mongolia/seasonal-trends/ 200 - 0.000s
INFO 2026-04-12 13:39:48,325 log 28944 25896 "GET /api/mongolia/seasonal-trends/ HTTP/1.1" 200 279
INFO 2026-04-12 13:39:48,327 middleware 28944 26424 GET /api/mongolia/neighborhoods/ 200 - 0.000s
INFO 2026-04-12 13:39:48,328 log 28944 26424 "GET /api/mongolia/neighborhoods/ HTTP/1.1" 200 534
INFO 2026-04-12 13:40:24,251 middleware 28944 24804 GET /api/brokers/ 500 - 3.639s
ERROR 2026-04-12 13:40:24,252 log 28944 24804 "GET /api/brokers/ HTTP/1.1" 500 177466
INFO 2026-04-12 13:41:22,049 middleware 28944 31592 GET /api/listings/ 200 - 2.356s
INFO 2026-04-12 13:41:22,050 log 28944 31592 "GET /api/listings/ HTTP/1.1" 200 677
INFO 2026-04-12 13:41:22,123 middleware 28944 31592 GET /favicon.ico 404 - 0.005s
WARNING 2026-04-12 13:41:22,123 log 28944 31592 "GET /favicon.ico HTTP/1.1" 404 2365
INFO 2026-04-12 13:41:58,948 middleware 28944 31592 GET /api/auth/register/ 405 - 0.001s
WARNING 2026-04-12 13:41:58,950 log 28944 31592 "GET /api/auth/register/ HTTP/1.1" 405 58
INFO 2026-04-12 13:43:44,490 middleware 28944 31592 GET /api/listings/trending/ 200 - 0.227s
INFO 2026-04-12 13:43:44,492 log 28944 31592 "GET /api/listings/trending/ HTTP/1.1" 200 2
INFO 2026-04-12 13:43:45,569 middleware 28944 31592 GET /api/listings/popular/ 200 - 0.856s
INFO 2026-04-12 13:43:45,570 log 28944 31592 "GET /api/listings/popular/ HTTP/1.1" 200 615
INFO 2026-04-12 13:43:46,419 middleware 28944 31592 GET /api/categories/ 200 - 0.430s
INFO 2026-04-12 13:43:46,420 log 28944 31592 "GET /api/categories/ HTTP/1.1" 200 89
INFO 2026-04-12 13:43:48,524 middleware 28944 31592 GET /api/regions/ 200 - 1.711s
INFO 2026-04-12 13:43:48,525 log 28944 31592 "GET /api/regions/ HTTP/1.1" 200 702
INFO 2026-04-12 13:43:51,121 middleware 28944 31592 GET /api/brokers/ 500 - 2.207s
ERROR 2026-04-12 13:43:51,123 log 28944 31592 "GET /api/brokers/ HTTP/1.1" 500 179208
INFO 2026-04-12 13:43:51,670 middleware 28944 31592 GET /api/mongolia/cities/ 200 - 0.002s
INFO 2026-04-12 13:43:51,672 log 28944 31592 "GET /api/mongolia/cities/ HTTP/1.1" 200 1830
INFO 2026-04-12 13:44:00,158 middleware 28944 31592 GET /api-auth/login/ 404 - 0.008s
WARNING 2026-04-12 13:44:00,160 log 28944 31592 "GET /api-auth/login/ HTTP/1.1" 404 2377
INFO 2026-04-12 13:44:05,239 middleware 28944 31592 GET /api/ 404 - 0.009s
WARNING 2026-04-12 13:44:05,242 log 28944 31592 "GET /api/ HTTP/1.1" 404 11339
INFO 2026-04-12 13:46:57,251 autoreload 28944 24820 C:\Users\Newtech\Documents\GitHub\rentally-Project\rentally_backend\api\models.py changed, reloading.
INFO 2026-04-12 13:46:59,351 autoreload 32628 32632 Watching for file changes with StatReloader
INFO 2026-04-12 13:47:46,910 middleware 32628 32148 GET /api/brokers/ 200 - 1.695s
INFO 2026-04-12 13:47:46,913 log 32628 32148 "GET /api/brokers/ HTTP/1.1" 200 2
INFO 2026-04-12 13:59:52,591 middleware 32628 29996 GET /api/listings/8/full/ 404 - 0.032s
WARNING 2026-04-12 13:59:52,595 log 32628 29996 "GET /api/listings/8/full/ HTTP/1.1" 404 11387
INFO 2026-04-12 13:59:53,481 middleware 32628 29996 GET /api/listings/8/full/ 404 - 0.004s
WARNING 2026-04-12 13:59:53,482 log 32628 29996 "GET /api/listings/8/full/ HTTP/1.1" 404 11387
INFO 2026-04-12 14:00:12,501 middleware 32628 29996 GET /api/listings/7/full/ 404 - 0.005s
WARNING 2026-04-12 14:00:12,502 log 32628 29996 "GET /api/listings/7/full/ HTTP/1.1" 404 11387
INFO 2026-04-12 14:00:14,027 middleware 32628 29996 GET /api/listings/7/full/ 404 - 0.004s
WARNING 2026-04-12 14:00:14,028 log 32628 29996 "GET /api/listings/7/full/ HTTP/1.1" 404 11387
INFO 2026-04-12 14:00:16,446 middleware 32628 29996 GET /api/listings/8/full/ 404 - 0.006s
WARNING 2026-04-12 14:00:16,448 log 32628 29996 "GET /api/listings/8/full/ HTTP/1.1" 404 11387
INFO 2026-04-12 14:00:19,487 middleware 32628 29996 GET /api/listings/4/full/ 404 - 0.005s
WARNING 2026-04-12 14:00:19,488 log 32628 29996 "GET /api/listings/4/full/ HTTP/1.1" 404 11387
INFO 2026-04-12 14:00:22,093 middleware 32628 29996 GET /api/listings/2/full/ 404 - 0.006s
WARNING 2026-04-12 14:00:22,094 log 32628 29996 "GET /api/listings/2/full/ HTTP/1.1" 404 11387
INFO 2026-04-12 14:00:26,224 middleware 32628 29996 GET /api/listings/3/full/ 404 - 0.006s
WARNING 2026-04-12 14:00:26,225 log 32628 29996 "GET /api/listings/3/full/ HTTP/1.1" 404 11387
INFO 2026-04-12 14:01:06,114 middleware 32628 27604 GET /api/listings/ 200 - 2.602s
INFO 2026-04-12 14:01:06,114 log 32628 27604 "GET /api/listings/ HTTP/1.1" 200 677
INFO 2026-04-12 14:01:17,727 middleware 32628 29996 GET /api/listings/10/full/ 404 - 0.005s
WARNING 2026-04-12 14:01:17,728 log 32628 29996 "GET /api/listings/10/full/ HTTP/1.1" 404 11390
INFO 2026-04-12 14:01:21,233 middleware 32628 28272 GET /api/listings/1/full/ 404 - 0.004s
WARNING 2026-04-12 14:01:21,234 log 32628 28272 "GET /api/listings/1/full/ HTTP/1.1" 404 11387
INFO 2026-04-12 14:01:23,684 middleware 32628 28272 GET /api/listings/6/full/ 404 - 0.005s
WARNING 2026-04-12 14:01:23,685 log 32628 28272 "GET /api/listings/6/full/ HTTP/1.1" 404 11387
INFO 2026-04-12 14:01:26,403 middleware 32628 28272 GET /api/listings/2/full/ 404 - 0.005s
WARNING 2026-04-12 14:01:26,404 log 32628 28272 "GET /api/listings/2/full/ HTTP/1.1" 404 11387
INFO 2026-04-12 14:01:29,575 middleware 32628 28272 GET /api/listings/10/full/ 404 - 0.007s
WARNING 2026-04-12 14:01:29,576 log 32628 28272 "GET /api/listings/10/full/ HTTP/1.1" 404 11390
INFO 2026-04-12 14:02:22,398 middleware 32628 28272 GET /api/listings/9/full/ 404 - 0.004s
WARNING 2026-04-12 14:02:22,399 log 32628 28272 "GET /api/listings/9/full/ HTTP/1.1" 404 11387
INFO 2026-04-12 14:02:26,530 middleware 32628 28272 GET /api/listings/8/full/ 404 - 0.005s
WARNING 2026-04-12 14:02:26,531 log 32628 28272 "GET /api/listings/8/full/ HTTP/1.1" 404 11387
INFO 2026-04-12 14:02:29,627 middleware 32628 28272 GET /api/listings/7/full/ 404 - 0.005s
WARNING 2026-04-12 14:02:29,628 log 32628 28272 "GET /api/listings/7/full/ HTTP/1.1" 404 11387
INFO 2026-04-12 14:03:22,777 middleware 32628 28272 GET /api/listings/9/full/ 404 - 0.005s
WARNING 2026-04-12 14:03:22,778 log 32628 28272 "GET /api/listings/9/full/ HTTP/1.1" 404 11387
INFO 2026-04-12 14:03:25,914 middleware 32628 28272 GET /api/listings/2/full/ 404 - 0.005s
WARNING 2026-04-12 14:03:25,915 log 32628 28272 "GET /api/listings/2/full/ HTTP/1.1" 404 11387
INFO 2026-04-12 14:03:28,739 middleware 32628 28272 GET /api/listings/10/full/ 404 - 0.005s
WARNING 2026-04-12 14:03:28,740 log 32628 28272 "GET /api/listings/10/full/ HTTP/1.1" 404 11390
INFO 2026-04-12 14:03:33,761 middleware 32628 28272 GET /api/listings/5/full/ 404 - 0.007s
WARNING 2026-04-12 14:03:33,764 log 32628 28272 "GET /api/listings/5/full/ HTTP/1.1" 404 11387
INFO 2026-04-12 14:03:38,729 middleware 32628 28272 GET /api/listings/7/full/ 404 - 0.007s
WARNING 2026-04-12 14:03:38,730 log 32628 28272 "GET /api/listings/7/full/ HTTP/1.1" 404 11387
INFO 2026-04-12 14:03:41,319 middleware 32628 28272 GET /api/listings/2/full/ 404 - 0.005s
WARNING 2026-04-12 14:03:41,320 log 32628 28272 "GET /api/listings/2/full/ HTTP/1.1" 404 11387
INFO 2026-04-12 14:19:29,537 log 32628 30832 "OPTIONS /api/messages/threads/?user_id=1 HTTP/1.1" 200 0
INFO 2026-04-12 14:19:29,558 middleware 32628 30832 GET /api/messages/threads/ 404 - 0.014s
WARNING 2026-04-12 14:19:29,559 log 32628 30832 "GET /api/messages/threads/?user_id=1 HTTP/1.1" 404 11400
INFO 2026-04-12 14:19:54,332 middleware 32628 6268 GET /api 404 - 0.005s
WARNING 2026-04-12 14:19:54,334 log 32628 6268 "GET /api HTTP/1.1" 404 2341
INFO 2026-04-12 14:19:54,972 middleware 32628 6268 GET /.well-known/appspecific/com.chrome.devtools.json 404 - 0.005s
WARNING 2026-04-12 14:19:54,973 log 32628 6268 "GET /.well-known/appspecific/com.chrome.devtools.json HTTP/1.1" 404 2476
INFO 2026-04-12 14:19:55,046 middleware 32628 6268 GET /favicon.ico 404 - 0.006s
WARNING 2026-04-12 14:19:55,048 log 32628 6268 "GET /favicon.ico HTTP/1.1" 404 2365
INFO 2026-04-12 14:19:58,616 autoreload 32628 32632 C:\Users\Newtech\Documents\GitHub\rentally-Project\rentally_backend\rentally_backend\settings.py changed, reloading.
INFO 2026-04-12 14:19:59,971 autoreload 33548 33320 Watching for file changes with StatReloader
INFO 2026-04-12 14:20:17,389 log 33548 32876 "OPTIONS /api/listings/?page_size=20 HTTP/1.1" 200 0
INFO 2026-04-12 14:20:17,389 log 33548 3396 "OPTIONS /api/favorites/?user_id=1 HTTP/1.1" 200 0
INFO 2026-04-12 14:20:17,402 middleware 33548 3396 GET /api/favorites/ 401 - 0.002s
WARNING 2026-04-12 14:20:17,402 log 33548 3396 "GET /api/favorites/?user_id=1 HTTP/1.1" 401 76
INFO 2026-04-12 14:20:19,772 middleware 33548 32876 GET /api/listings/ 200 - 2.374s
INFO 2026-04-12 14:20:19,772 log 33548 32876 "GET /api/listings/?page_size=20 HTTP/1.1" 200 677
INFO 2026-04-12 14:20:21,804 middleware 33548 32876 GET /api/favorites/ 401 - 0.000s
WARNING 2026-04-12 14:20:21,805 log 33548 32876 "GET /api/favorites/?user_id=1 HTTP/1.1" 401 76
INFO 2026-04-12 14:29:37,588 middleware 33548 23460 GET /api/favorites/ 401 - 0.009s
WARNING 2026-04-12 14:29:37,615 log 33548 23460 "GET /api/favorites/?user_id=1 HTTP/1.1" 401 76
INFO 2026-04-12 14:29:40,214 middleware 33548 29588 GET /api/listings/ 200 - 2.622s
INFO 2026-04-12 14:29:40,215 log 33548 29588 "GET /api/listings/?page_size=20 HTTP/1.1" 200 677
INFO 2026-04-12 14:29:40,569 middleware 33548 29588 GET /api/favorites/ 401 - 0.000s
WARNING 2026-04-12 14:29:40,569 log 33548 29588 "GET /api/favorites/?user_id=1 HTTP/1.1" 401 76
INFO 2026-04-12 14:30:56,339 middleware 33548 29588 GET /api/messages/threads/ 404 - 0.017s
WARNING 2026-04-12 14:30:56,340 log 33548 29588 "GET /api/messages/threads/?user_id=1 HTTP/1.1" 404 11400
INFO 2026-04-12 14:31:32,326 log 33548 31728 "OPTIONS /api/listings/?page_size=20 HTTP/1.1" 200 0
INFO 2026-04-12 14:31:32,327 log 33548 28768 "OPTIONS /api/favorites/?user_id=1 HTTP/1.1" 200 0
INFO 2026-04-12 14:31:32,339 middleware 33548 31728 GET /api/favorites/ 401 - 0.005s
WARNING 2026-04-12 14:31:32,353 log 33548 31728 "GET /api/favorites/?user_id=1 HTTP/1.1" 401 76
INFO 2026-04-12 14:31:34,786 middleware 33548 28768 GET /api/listings/ 200 - 2.446s
INFO 2026-04-12 14:31:34,787 log 33548 28768 "GET /api/listings/?page_size=20 HTTP/1.1" 200 677
INFO 2026-04-12 14:31:56,843 middleware 33548 28768 GET /api/favorites/ 401 - 0.000s
WARNING 2026-04-12 14:31:56,844 log 33548 28768 "GET /api/favorites/?user_id=1 HTTP/1.1" 401 76
INFO 2026-04-12 14:31:57,922 log 33548 28768 "OPTIONS /api/messages/threads/?user_id=1 HTTP/1.1" 200 0
INFO 2026-04-12 14:31:57,936 middleware 33548 28768 GET /api/messages/threads/ 404 - 0.011s
WARNING 2026-04-12 14:31:57,937 log 33548 28768 "GET /api/messages/threads/?user_id=1 HTTP/1.1" 404 11400
INFO 2026-04-12 14:32:02,008 middleware 33548 28768 GET /api/messages/threads/ 404 - 0.006s
WARNING 2026-04-12 14:32:02,009 log 33548 28768 "GET /api/messages/threads/?user_id=1 HTTP/1.1" 404 11400
INFO 2026-04-12 14:32:13,234 middleware 33548 28768 GET /api/favorites/ 401 - 0.000s
WARNING 2026-04-12 14:32:13,236 log 33548 28768 "GET /api/favorites/?user_id=1 HTTP/1.1" 401 76
INFO 2026-04-12 14:32:16,694 middleware 33548 31728 GET /api/listings/ 200 - 3.460s
INFO 2026-04-12 14:32:16,695 log 33548 31728 "GET /api/listings/?page_size=20 HTTP/1.1" 200 677
INFO 2026-04-12 14:37:29,423 middleware 33548 29836 GET /api/favorites/ 401 - 0.002s
WARNING 2026-04-12 14:37:29,428 log 33548 29836 "GET /api/favorites/?user_id=1 HTTP/1.1" 401 76
INFO 2026-04-12 14:37:30,842 middleware 33548 29836 GET /api/messages/threads/ 404 - 0.007s
WARNING 2026-04-12 14:37:30,844 log 33548 29836 "GET /api/messages/threads/?user_id=1 HTTP/1.1" 404 11400
INFO 2026-04-12 14:37:31,094 middleware 33548 32212 GET /api/favorites/ 401 - 0.000s
WARNING 2026-04-12 14:37:31,094 log 33548 32212 "GET /api/favorites/?user_id=1 HTTP/1.1" 401 76
INFO 2026-04-12 14:37:31,681 middleware 33548 32212 GET /api/favorites/ 401 - 0.000s
WARNING 2026-04-12 14:37:31,682 log 33548 32212 "GET /api/favorites/?user_id=1 HTTP/1.1" 401 76
INFO 2026-04-12 14:37:32,003 middleware 33548 33696 GET /api/listings/ 200 - 2.578s
INFO 2026-04-12 14:37:32,003 log 33548 33696 "GET /api/listings/?page_size=20 HTTP/1.1" 200 677
INFO 2026-04-12 14:37:32,436 middleware 33548 32212 GET /api/favorites/ 401 - 0.000s
WARNING 2026-04-12 14:37:32,437 log 33548 32212 "GET /api/favorites/?user_id=1 HTTP/1.1" 401 76
INFO 2026-04-12 14:37:33,025 middleware 33548 32212 GET /api/favorites/ 401 - 0.001s
WARNING 2026-04-12 14:37:33,025 log 33548 32212 "GET /api/favorites/?user_id=1 HTTP/1.1" 401 76
INFO 2026-04-12 14:37:33,436 middleware 33548 33696 GET /api/messages/threads/ 404 - 0.005s
WARNING 2026-04-12 14:37:33,437 log 33548 33696 "GET /api/messages/threads/?user_id=1 HTTP/1.1" 404 11400
INFO 2026-04-12 14:37:34,391 middleware 33548 29836 GET /api/listings/ 200 - 2.380s
INFO 2026-04-12 14:37:34,392 log 33548 29836 "GET /api/listings/?page_size=20 HTTP/1.1" 200 677
INFO 2026-04-12 14:37:35,273 middleware 33548 33696 GET /api/listings/ 200 - 0.859s
